customer_id,months_active,logins_per_month,support_tickets,plan,ltv,is_churned,nps_score
F1449,37.0,132.0,1.0,Enterprise,33875.47,0,8
F1450,1.0,20.0,3.0,Professional,7875.25,0,7
F1451,7.0,42.0,1.0,Professional,5647.67,0,5
F1452,5.0,53.0,3.0,Professional,2758.39,0,0
F1453,19.0,149.0,3.0,Enterprise,11218.64,0,8
F1454,3.0,40.0,2.0,Professional,7649.28,1,6
F1455,16.0,26.0,5.0,Starter,924.46,0,3
F1456,44.0,148.0,1.0,Enterprise,13260.03,0,8
F1457,11.0,28.0,2.0,Professional,7570.3,0,8
F1458,10.0,83.0,4.0,Professional,2179.41,1,7
F1459,3.0,12.0,9.0,Starter,1486.19,0,4
F1460,5.0,42.0,1.0,Professional,5564.21,0,0
F1461,1.0,48.0,4.0,Professional,2070.28,1,7
F1462,1.0,54.0,1.0,Professional,3701.87,0,5
F1463,2.0,10.0,6.0,Starter,384.87,0,1
F1464,4.0,34.0,3.0,Professional,5429.24,0,5
F1465,28.0,97.0,0.0,Enterprise,20882.05,0,8
F1466,1.0,16.0,6.0,Starter,108.12,0,5
F1467,17.0,115.0,0.0,Enterprise,34344.19,0,9
F1468,19.0,68.0,4.0,Professional,3772.3,0,3
F1469,25.0,121.0,1.0,Enterprise,14971.52,0,8
F1470,27.0,56.0,3.0,Professional,2945.88,0,3
F1471,7.0,69.0,4.0,Professional,2532.3,0,3
F1472,6.0,90.0,2.0,Professional,7994.39,0,4
F1473,47.0,163.0,2.0,Enterprise,15967.96,0,8
F1474,16.0,88.0,0.0,Professional,4135.84,1,7
F1475,4.0,23.0,6.0,Starter,1755.58,1,2
F1476,5.0,107.0,1.0,Professional,5672.27,0,4
F1477,18.0,133.0,0.0,Enterprise,17954.75,0,6
F1478,2.0,63.0,3.0,Professional,7339.13,0,6
F1479,19.0,111.0,4.0,Professional,6373.21,0,4
F1480,1.0,0.0,1.0,Professional,2981.35,1,9
F1481,18.0,113.0,1.0,Enterprise,25380.95,0,8
F1482,2.0,27.0,8.0,Starter,1852.56,0,3
F1483,1.0,,2.0,Professional,4727.0,0,4
F1484,6.0,40.0,3.0,Starter,1493.86,0,1
F1485,3.0,16.0,4.0,Starter,1945.1,1,1
F1486,10.0,44.0,5.0,Professional,5987.69,1,4
F1487,2.0,46.0,6.0,Professional,2165.85,1,4
F1488,2.0,62.0,3.0,Professional,3089.64,0,4
F1489,1.0,95.0,3.0,Professional,5368.13,0,6
F1490,3.0,95.0,1.0,Professional,3291.11,0,7
F1491,4.0,14.0,6.0,Starter,1919.33,0,3
F1492,19.0,61.0,4.0,Professional,4134.79,0,9
F1493,5.0,8.0,5.0,Starter,968.74,1,1
F1494,2.0,9.0,1.0,Starter,1433.04,1,4
F1495,30.0,81.0,2.0,Professional,4907.62,0,5
F1496,12.0,95.0,1.0,Professional,3983.95,0,4
F1497,26.0,37.0,3.0,Professional,1998.15,0,4
F1498,7.0,61.0,4.0,Professional,5376.9,0,5
F1499,2.0,48.0,5.0,Professional,7139.27,0,5
F1500,21.0,145.0,1.0,Enterprise,26515.59,0,8
F1501,3.0,45.0,6.0,Professional,3979.72,1,3
F1502,7.0,6.0,1.0,Professional,2330.22,0,2
F1503,4.0,25.0,3.0,Starter,1651.04,0,3
F1504,4.0,11.0,5.0,Starter,1889.32,0,3
F1505,1.0,50.0,3.0,Professional,4023.77,0,5
F1506,4.0,65.0,3.0,Professional,6236.17,0,5
F1507,9.0,63.0,3.0,Professional,4169.96,1,4
F1508,35.0,66.0,4.0,Professional,4764.74,0,5
F1509,13.0,14.0,4.0,Professional,6937.1,1,4
F1510,25.0,68.0,2.0,Professional,2042.26,0,0
F1511,28.0,62.0,1.0,Enterprise,22319.05,0,7
F1512,2.0,74.0,2.0,Professional,2895.03,0,5
F1513,22.0,153.0,2.0,Enterprise,17174.76,0,7
F1514,3.0,,4.0,Starter,1324.41,1,2
F1515,2.0,18.0,6.0,Starter,,0,4
F1516,3.0,25.0,7.0,Starter,1228.27,0,3
F1517,2.0,43.0,0.0,Professional,3342.37,0,0
F1518,31.0,140.0,1.0,Enterprise,26076.08,0,8
F1519,1.0,0.0,11.0,Starter,369.0,1,2
F1520,19.0,152.0,1.0,Enterprise,27866.91,0,8
F1521,6.0,15.0,6.0,Starter,1326.72,1,8
F1522,33.0,112.0,1.0,Enterprise,34223.53,0,7
F1523,27.0,79.0,5.0,Professional,7423.03,0,0
F1524,12.0,32.0,2.0,Starter,638.28,0,4
F1525,6.0,67.0,5.0,Professional,1677.56,1,0
F1526,1.0,31.0,3.0,Starter,1345.2,1,5
F1527,6.0,0.0,5.0,Starter,1245.49,1,4
F1528,1.0,21.0,6.0,Starter,152.11,1,3
F1529,17.0,116.0,1.0,Enterprise,11312.29,0,8
F1530,1.0,35.0,2.0,Professional,5300.56,0,4
F1531,1.0,0.0,4.0,Starter,1832.47,0,3
F1532,9.0,70.0,7.0,Professional,7392.25,0,3
F1533,1.0,76.0,5.0,Professional,2484.65,0,4
F1534,1.0,28.0,9.0,Starter,830.69,0,6
F1535,11.0,84.0,1.0,Professional,1780.82,0,6
F1536,2.0,7.0,12.0,Starter,991.62,1,5
F1537,1.0,27.0,9.0,Starter,1530.86,0,6
F1538,3.0,,4.0,Professional,6634.82,0,5
F1539,,12.0,8.0,Starter,1048.08,0,4
F1540,6.0,55.0,,Professional,2123.15,0,5
F1541,15.0,31.0,6.0,Professional,3978.87,1,4
F1542,6.0,29.0,10.0,Starter,1870.99,0,2
F1543,6.0,17.0,6.0,Professional,2992.48,0,0
F1544,9.0,20.0,5.0,Starter,707.53,1,4
F1545,38.0,102.0,0.0,Enterprise,28164.33,1,10
F1546,14.0,27.0,3.0,Professional,6268.28,0,7
F1547,43.0,63.0,1.0,Enterprise,32629.46,0,7
F1548,1.0,49.0,0.0,Professional,4022.77,0,7
F1549,1.0,2.0,3.0,Starter,,0,3
F1550,1.0,56.0,2.0,Professional,4538.05,0,8
F1551,34.0,173.0,0.0,Enterprise,33049.31,0,8
F1552,18.0,59.0,2.0,Professional,6500.65,0,3
F1553,29.0,179.0,0.0,Enterprise,30448.93,0,7
F1554,8.0,90.0,0.0,Enterprise,11593.65,0,7
F1555,2.0,2.0,7.0,Starter,1604.51,0,2
F1556,5.0,4.0,10.0,Starter,922.66,1,2
F1557,4.0,53.0,4.0,Professional,1651.7,0,7
F1558,9.0,123.0,4.0,Professional,1890.57,1,9
F1559,41.0,70.0,1.0,Enterprise,26303.51,0,7
F1560,22.0,138.0,0.0,Enterprise,18044.34,0,9
F1561,35.0,37.0,4.0,Professional,7142.75,0,5
F1562,10.0,12.0,7.0,Starter,1495.12,0,4
F1563,9.0,23.0,7.0,Professional,1640.92,0,2
F1564,6.0,23.0,7.0,Starter,1405.09,0,5
F1565,15.0,118.0,2.0,Enterprise,13193.52,0,6
F1566,6.0,82.0,4.0,Professional,4246.79,0,6
F1567,6.0,59.0,0.0,Professional,5560.78,0,6
F1568,7.0,0.0,3.0,Starter,1758.16,1,4
F1569,3.0,82.0,3.0,Professional,4464.64,0,4
F1570,3.0,4.0,2.0,Professional,6755.19,0,7
F1571,25.0,8.0,7.0,Professional,6589.28,1,6
F1572,1.0,5.0,7.0,Starter,887.62,1,3
F1573,6.0,,2.0,Professional,4756.37,0,7
F1574,16.0,161.0,2.0,Enterprise,26913.1,0,8
F1575,1.0,13.0,3.0,Starter,159.18,0,5
F1576,3.0,27.0,9.0,Starter,1792.54,0,3
F1577,1.0,9.0,5.0,Starter,1562.65,0,4
F1578,13.0,62.0,2.0,Professional,3121.2,0,7
F1579,23.0,66.0,3.0,Professional,7877.67,1,5
F1580,13.0,72.0,1.0,Professional,2666.04,1,3
F1581,3.0,10.0,4.0,Starter,1836.76,0,4
F1582,19.0,45.0,1.0,Professional,3609.08,0,8
F1583,11.0,47.0,3.0,Professional,6460.45,0,6
F1584,1.0,13.0,1.0,Professional,4466.45,0,6
F1585,18.0,117.0,1.0,Enterprise,27884.62,0,8
F1586,4.0,11.0,7.0,Starter,395.99,0,5
F1587,14.0,69.0,2.0,Professional,3251.79,0,5
F1588,5.0,57.0,5.0,Professional,2149.08,0,5
F1589,21.0,88.0,1.0,Professional,7123.44,0,0
F1590,10.0,56.0,3.0,Professional,3425.9,1,4
F1591,22.0,40.0,3.0,Professional,6014.1,0,7
F1592,24.0,121.0,2.0,Enterprise,30145.97,0,9
F1593,1.0,22.0,6.0,Starter,,0,5
F1594,1.0,0.0,5.0,Starter,301.96,0,1
F1595,23.0,37.0,5.0,Professional,7304.6,0,6
F1596,14.0,37.0,3.0,Professional,2782.14,1,5
F1597,5.0,,6.0,Starter,1500.11,1,3
F1598,1.0,20.0,5.0,Starter,1484.81,0,4
F1599,1.0,16.0,6.0,Starter,116.16,1,5
F1600,32.0,45.0,1.0,Enterprise,13956.85,0,8
F1601,1.0,0.0,10.0,Starter,1034.63,1,3
F1602,4.0,12.0,8.0,Starter,898.07,0,3
F1603,1.0,9.0,4.0,Starter,1845.29,1,6
F1604,3.0,55.0,0.0,Professional,3838.32,0,5
F1605,3.0,10.0,4.0,Starter,1880.27,1,1
F1606,1.0,93.0,5.0,Professional,4486.29,0,2
F1607,20.0,0.0,8.0,Starter,1932.27,1,4
F1608,24.0,129.0,0.0,Enterprise,27908.58,0,7
F1609,21.0,23.0,5.0,Starter,1675.74,0,5
F1610,18.0,72.0,4.0,Professional,2181.7,1,3
F1611,42.0,143.0,1.0,Enterprise,23825.82,0,7
F1612,5.0,78.0,4.0,Professional,2427.55,0,3
F1613,16.0,39.0,4.0,Professional,,1,6
F1614,10.0,3.0,11.0,Starter,1284.77,0,5
F1615,1.0,0.0,8.0,Starter,1479.83,1,4
F1616,7.0,45.0,3.0,Professional,1754.69,1,0
F1617,39.0,96.0,2.0,Enterprise,22335.48,0,0
F1618,27.0,84.0,2.0,Professional,5174.54,0,6
F1619,13.0,47.0,4.0,Professional,2012.38,0,2
F1620,28.0,29.0,2.0,Professional,4754.47,0,5
F1621,11.0,25.0,,Professional,6139.97,0,9
F1622,2.0,34.0,5.0,Starter,,1,3
F1623,27.0,54.0,2.0,Professional,6441.74,1,3
F1624,15.0,96.0,0.0,Enterprise,23563.52,0,7
F1625,4.0,16.0,6.0,Starter,1683.13,0,2
F1626,25.0,102.0,3.0,Professional,2917.41,1,10
F1627,29.0,11.0,8.0,Starter,,0,0
F1628,1.0,72.0,3.0,Professional,2114.65,0,0
F1629,1.0,26.0,10.0,Starter,867.28,0,3
F1630,3.0,7.0,5.0,Professional,2796.65,1,8
F1631,5.0,39.0,1.0,Professional,7194.14,1,3
F1632,1.0,25.0,,Starter,1439.35,0,6
F1633,2.0,37.0,6.0,Professional,1664.85,0,7
F1634,30.0,65.0,3.0,Professional,1561.9,0,5
F1635,42.0,97.0,0.0,Enterprise,15863.73,0,9
F1636,2.0,10.0,6.0,Starter,372.24,1,3
F1637,5.0,40.0,2.0,Professional,5596.98,1,3
F1638,1.0,21.0,5.0,Starter,1361.21,1,5
F1639,14.0,126.0,1.0,Enterprise,33432.67,0,8
F1640,16.0,122.0,3.0,Enterprise,,0,9
F1641,2.0,117.0,4.0,Professional,5782.83,0,9
F1642,45.0,172.0,1.0,Enterprise,8153.23,0,7
F1643,6.0,5.0,6.0,Professional,3833.49,0,5
F1644,1.0,43.0,5.0,Professional,4835.42,0,9
F1645,1.0,39.0,7.0,Starter,1048.44,1,5
F1646,3.0,40.0,1.0,Professional,5421.71,0,4
F1647,12.0,35.0,6.0,Starter,1925.05,0,0
F1648,16.0,107.0,0.0,Enterprise,31900.2,0,7
F1649,1.0,49.0,4.0,Professional,2207.9,0,4
F1650,4.0,76.0,4.0,Professional,3228.87,0,6
F1651,2.0,14.0,6.0,Starter,,1,4
F1652,1.0,19.0,5.0,Starter,1666.18,0,4
F1653,4.0,30.0,8.0,Starter,623.2,0,2
F1654,21.0,73.0,5.0,Professional,6248.82,0,5
F1655,1.0,16.0,7.0,Starter,1376.87,1,1
F1656,9.0,170.0,0.0,Enterprise,20785.15,0,0
F1657,5.0,76.0,6.0,Professional,,0,8
F1658,3.0,7.0,11.0,Starter,1788.42,1,1
F1659,,104.0,2.0,Professional,5906.03,0,6
F1660,11.0,71.0,5.0,Professional,2598.45,0,4
F1661,10.0,49.0,6.0,Professional,6081.22,0,7
F1662,1.0,,2.0,Professional,6319.32,0,6
F1663,20.0,78.0,4.0,Enterprise,31945.77,0,8
F1664,5.0,97.0,4.0,Professional,2948.46,0,6
F1665,22.0,172.0,4.0,Enterprise,34696.36,0,9
F1666,20.0,122.0,2.0,Enterprise,12141.62,0,8
F1667,2.0,,3.0,Starter,1241.31,0,2
F1668,27.0,87.0,1.0,Enterprise,25743.77,0,8
F1669,7.0,0.0,8.0,Starter,896.01,1,3
F1670,23.0,70.0,1.0,Enterprise,20826.02,0,8
F1671,6.0,105.0,3.0,Professional,7290.92,1,5
F1672,9.0,181.0,1.0,Enterprise,25422.4,0,7
F1673,20.0,86.0,2.0,Enterprise,21419.03,0,0
F1674,27.0,,4.0,Enterprise,11465.44,0,8
F1675,6.0,,2.0,Professional,1547.69,0,8
F1676,9.0,14.0,6.0,Starter,337.44,1,3
F1677,5.0,31.0,2.0,Starter,1916.75,0,1
F1678,9.0,,4.0,Professional,6466.56,0,5
F1679,1.0,23.0,9.0,Starter,1937.52,0,1
F1680,7.0,50.0,1.0,Professional,1732.11,0,6
F1681,6.0,27.0,2.0,Starter,1392.42,1,1
F1682,,139.0,0.0,Enterprise,9195.93,0,7
F1683,1.0,65.0,1.0,Professional,6583.37,0,0
F1684,7.0,116.0,1.0,Enterprise,18285.65,0,10
F1685,1.0,18.0,4.0,Starter,281.95,0,1
F1686,43.0,,2.0,Enterprise,23337.26,0,8
F1687,16.0,103.0,0.0,Enterprise,15563.25,0,9
F1688,4.0,,5.0,Professional,5787.23,0,8
F1689,12.0,30.0,6.0,Professional,5778.14,0,7
F1690,7.0,31.0,5.0,Professional,6082.55,0,8
F1691,1.0,13.0,5.0,Starter,1985.68,0,5
F1692,32.0,,7.0,Professional,4013.54,0,3
F1693,10.0,39.0,8.0,Professional,4524.55,0,6
F1694,7.0,8.0,5.0,Starter,1628.76,0,5
F1695,1.0,62.0,3.0,Professional,5259.41,0,4
F1696,1.0,28.0,3.0,Starter,170.79,1,2
F1697,1.0,14.0,6.0,Starter,1701.85,0,2
F1698,,14.0,11.0,Starter,197.85,0,5
F1699,30.0,91.0,2.0,Enterprise,12612.14,0,8
F1700,1.0,49.0,11.0,Professional,2163.52,0,5
F1701,44.0,155.0,0.0,Enterprise,10104.03,0,7
F1702,6.0,80.0,3.0,Professional,1666.95,0,5
F1703,2.0,24.0,5.0,Starter,204.55,1,2
F1704,21.0,78.0,2.0,Professional,4375.85,0,6
F1705,22.0,65.0,2.0,Professional,3143.54,0,3
F1706,2.0,19.0,3.0,Starter,,0,4
F1707,9.0,61.0,3.0,Professional,,0,5
F1708,13.0,10.0,3.0,Starter,529.61,0,1
F1709,32.0,57.0,5.0,Professional,1623.17,1,3
F1710,7.0,60.0,3.0,Professional,4219.73,0,3
F1711,3.0,21.0,7.0,Starter,689.82,1,3
F1712,1.0,16.0,5.0,Starter,705.35,1,4
F1713,31.0,107.0,4.0,Professional,4394.26,1,6
F1714,1.0,24.0,6.0,Professional,5847.94,0,6
F1715,4.0,22.0,6.0,Starter,1271.31,1,2
F1716,6.0,118.0,0.0,Enterprise,33306.06,0,9
F1717,1.0,15.0,4.0,Starter,1083.66,1,3
F1718,8.0,34.0,4.0,Professional,4571.7,0,6
F1719,14.0,150.0,3.0,Enterprise,13762.19,0,8
F1720,1.0,21.0,7.0,Starter,1535.22,1,4
F1721,1.0,23.0,9.0,Starter,367.47,1,3
F1722,1.0,16.0,7.0,Starter,1033.15,1,4
F1723,1.0,11.0,2.0,Starter,900.51,1,3
F1724,16.0,14.0,9.0,Starter,1350.77,1,5
F1725,28.0,,1.0,Professional,7464.54,0,4
F1726,2.0,0.0,7.0,Starter,1898.53,1,1
F1727,8.0,76.0,1.0,Professional,2590.7,0,4
F1728,34.0,192.0,1.0,Enterprise,15069.06,0,9
F1729,13.0,134.0,3.0,Enterprise,29914.15,0,8
F1730,9.0,47.0,2.0,Professional,4868.82,1,6
F1731,14.0,13.0,4.0,Starter,960.77,1,1
F1732,15.0,72.0,4.0,Professional,6119.07,0,6
F1733,1.0,48.0,3.0,Professional,5412.51,1,3
F1734,7.0,76.0,1.0,Professional,7809.64,0,4
F1735,5.0,13.0,2.0,Starter,1209.55,1,3
F1736,30.0,171.0,1.0,Enterprise,20581.29,0,8
F1737,20.0,97.0,4.0,Professional,5028.31,0,7
F1738,15.0,11.0,4.0,Starter,1636.23,1,5
F1739,2.0,52.0,5.0,Professional,5482.39,1,2
F1740,21.0,54.0,3.0,Professional,5705.81,0,5
F1741,15.0,119.0,1.0,Enterprise,34228.85,0,8
F1742,1.0,31.0,2.0,Professional,5519.57,0,2
F1743,18.0,27.0,1.0,Professional,3971.85,0,6
F1744,1.0,27.0,4.0,Starter,1413.52,1,3
F1745,3.0,82.0,5.0,Professional,5786.49,0,7
F1746,1.0,81.0,5.0,Professional,1590.01,0,0
F1747,1.0,14.0,2.0,Starter,987.93,1,2
F1748,1.0,33.0,3.0,Starter,1511.52,0,5
F1749,11.0,54.0,3.0,Professional,4743.77,1,1
F1750,1.0,23.0,6.0,Starter,1581.28,1,3
F1751,19.0,20.0,4.0,Professional,4430.74,1,2
F1752,8.0,12.0,5.0,Starter,1968.31,1,2
F1753,1.0,13.0,5.0,Starter,656.49,0,5
F1754,11.0,14.0,,Starter,,1,1
F1755,14.0,,0.0,Enterprise,19610.32,0,7
F1756,35.0,141.0,2.0,Enterprise,22626.14,1,10
F1757,18.0,,1.0,Enterprise,17425.53,0,7
F1758,2.0,36.0,3.0,Professional,3074.83,0,9
F1759,1.0,3.0,4.0,Starter,1376.91,0,3
F1760,7.0,35.0,5.0,Professional,3951.31,0,4
F1761,3.0,67.0,3.0,Professional,5603.9,0,7
F1762,43.0,102.0,1.0,Enterprise,29034.93,0,9
F1763,2.0,13.0,4.0,Starter,1545.9,0,1
F1764,34.0,28.0,5.0,Professional,3939.51,0,4
F1765,4.0,34.0,7.0,Starter,1179.01,0,5
F1766,9.0,15.0,5.0,Starter,954.35,1,4
F1767,1.0,,3.0,Professional,7160.23,0,8
F1768,8.0,67.0,3.0,Professional,7211.93,1,7
F1769,20.0,53.0,1.0,Professional,3734.32,0,9
F1770,8.0,52.0,5.0,Professional,2096.29,0,6
F1771,12.0,36.0,2.0,Professional,2589.29,1,6
F1772,4.0,43.0,8.0,Professional,3885.51,0,6
F1773,29.0,89.0,1.0,Enterprise,23234.75,0,8
F1774,20.0,86.0,,Enterprise,25733.25,0,9
F1775,34.0,107.0,3.0,Professional,,0,6
F1776,15.0,17.0,3.0,Starter,1368.25,0,5
F1777,2.0,91.0,2.0,Professional,7595.31,0,7
F1778,4.0,35.0,6.0,Professional,5738.09,1,6
F1779,11.0,2.0,6.0,Starter,401.27,1,5
F1780,31.0,90.0,1.0,Enterprise,23651.06,0,7
F1781,1.0,10.0,7.0,Starter,1129.6,0,2
F1782,21.0,,0.0,Enterprise,31508.9,0,9
F1783,1.0,51.0,2.0,Professional,,0,8
F1784,1.0,35.0,4.0,Professional,4249.15,0,2
F1785,4.0,57.0,4.0,Professional,5391.28,0,4
F1786,12.0,125.0,1.0,Enterprise,22159.48,0,8
F1787,6.0,72.0,5.0,Professional,6173.61,0,4
F1788,3.0,91.0,3.0,Professional,1762.53,0,4
F1789,1.0,11.0,3.0,Starter,1170.68,0,4
F1790,3.0,85.0,1.0,Professional,2290.87,0,9
F1791,18.0,15.0,6.0,Starter,698.9,1,1
F1792,5.0,16.0,5.0,Professional,5800.57,0,5
F1793,5.0,99.0,2.0,Professional,2523.19,1,6
F1794,8.0,111.0,2.0,Professional,3507.47,0,7
F1795,20.0,21.0,11.0,Starter,1435.71,1,4
F1796,1.0,,12.0,Starter,1336.53,1,7
F1797,11.0,48.0,3.0,Professional,2091.76,0,6
F1798,6.0,10.0,8.0,Starter,1196.81,1,6
F1799,4.0,27.0,7.0,Starter,379.78,1,2
F1800,1.0,14.0,3.0,Starter,579.32,1,4
F1801,45.0,170.0,0.0,Enterprise,20398.7,0,7
F1802,43.0,55.0,2.0,Professional,2210.75,0,7
F1803,3.0,44.0,7.0,Professional,7958.71,0,5
F1804,2.0,,9.0,Starter,414.2,1,4
F1805,5.0,7.0,3.0,Starter,1584.49,1,3
F1806,16.0,67.0,4.0,Professional,6893.95,0,7
F1807,5.0,22.0,1.0,Professional,7964.02,1,0
F1808,1.0,6.0,7.0,Starter,914.44,1,2
F1809,13.0,28.0,6.0,Starter,1760.78,0,0
F1810,5.0,5.0,4.0,Starter,1919.32,1,3
F1811,1.0,76.0,6.0,Professional,2623.81,0,7
F1812,1.0,3.0,3.0,Professional,4616.33,0,0
F1813,3.0,29.0,12.0,Starter,214.02,0,4
F1814,1.0,2.0,5.0,Starter,1279.38,1,6
F1815,1.0,6.0,6.0,Starter,1204.67,0,1
F1816,13.0,140.0,2.0,Enterprise,13511.41,0,10
F1817,6.0,17.0,4.0,Starter,1616.02,0,5
F1818,3.0,77.0,4.0,Professional,1742.25,0,5
F1819,14.0,23.0,4.0,Professional,6740.48,0,5
F1820,12.0,47.0,0.0,Professional,1673.19,0,0
F1821,1.0,8.0,6.0,Starter,1347.97,1,2
F1822,3.0,3.0,7.0,Starter,249.66,1,7
F1823,,69.0,3.0,Professional,3132.97,0,4
F1824,20.0,78.0,0.0,Professional,6192.44,1,3
F1825,20.0,46.0,1.0,Professional,3322.63,0,4
F1826,5.0,93.0,5.0,Professional,,0,3
F1827,2.0,7.0,6.0,Starter,1838.97,0,4
F1828,46.0,164.0,0.0,Enterprise,9340.13,1,9
F1829,1.0,69.0,1.0,Professional,6772.02,0,4
F1830,6.0,2.0,2.0,Starter,224.02,1,1
F1831,24.0,179.0,1.0,Enterprise,11423.46,0,8
F1832,3.0,43.0,3.0,Professional,2275.57,0,5
F1833,1.0,85.0,2.0,Professional,7961.66,0,8
F1834,12.0,58.0,5.0,Professional,2671.21,0,5
F1835,24.0,,1.0,Enterprise,32212.57,0,8
F1836,11.0,77.0,4.0,Professional,7941.06,0,5
F1837,7.0,23.0,4.0,Starter,829.19,1,4
F1838,1.0,11.0,11.0,Starter,1298.99,1,3
F1839,8.0,135.0,0.0,Enterprise,29035.46,0,7
F1840,20.0,19.0,11.0,Starter,846.03,1,1
F1841,24.0,60.0,3.0,Professional,2551.79,0,4
F1842,19.0,49.0,4.0,Professional,4319.46,0,7
F1843,1.0,60.0,3.0,Professional,6517.27,0,7
F1844,1.0,104.0,4.0,Professional,6574.96,0,5
F1845,18.0,111.0,2.0,Enterprise,14224.55,0,9
F1846,1.0,27.0,7.0,Starter,432.43,1,3
F1847,6.0,8.0,3.0,Starter,1849.07,1,1
F1848,4.0,6.0,6.0,Starter,183.6,1,1
F1849,46.0,218.0,3.0,Enterprise,27837.94,0,9
F1850,7.0,68.0,2.0,Professional,1801.74,0,5
F1851,6.0,20.0,6.0,Starter,1692.01,1,1
F1852,15.0,137.0,3.0,Enterprise,32446.2,0,6
F1853,14.0,162.0,2.0,Enterprise,16030.32,0,8
F1854,18.0,132.0,0.0,Enterprise,9996.26,0,8
F1855,43.0,144.0,0.0,Enterprise,20978.48,0,7
F1856,3.0,4.0,7.0,Starter,667.08,0,1
F1857,1.0,79.0,5.0,Professional,4211.38,0,4
F1858,26.0,49.0,2.0,Professional,5822.41,0,8
F1859,11.0,140.0,0.0,Enterprise,13665.3,0,7
F1860,1.0,12.0,0.0,Professional,3820.19,1,4
F1861,14.0,70.0,2.0,Professional,6586.66,1,8
F1862,16.0,0.0,5.0,Professional,5684.45,0,6
F1863,7.0,12.0,4.0,Starter,719.92,0,4
F1864,1.0,12.0,4.0,Professional,5817.96,0,4
F1865,40.0,138.0,2.0,Enterprise,28663.45,0,8
F1866,44.0,122.0,1.0,Enterprise,23997.11,0,7
F1867,1.0,7.0,5.0,Starter,555.04,0,2
F1868,5.0,29.0,7.0,Starter,100.47,1,1
F1869,1.0,6.0,10.0,Starter,1625.41,1,5
F1870,5.0,0.0,0.0,Professional,6847.12,1,5
F1871,42.0,135.0,1.0,Enterprise,26835.32,0,8
F1872,2.0,0.0,7.0,Starter,245.5,1,4
F1873,48.0,33.0,,Professional,5303.94,0,6
F1874,34.0,104.0,1.0,Enterprise,30167.56,0,8
F1875,8.0,19.0,5.0,Professional,4032.84,0,5
F1876,6.0,42.0,4.0,Professional,2787.0,0,4
F1877,7.0,19.0,1.0,Professional,5319.58,1,3
F1878,10.0,59.0,0.0,Professional,6870.99,0,3
F1879,1.0,2.0,8.0,Starter,192.85,1,3
F1880,24.0,55.0,4.0,Professional,5380.18,0,2
F1881,5.0,84.0,1.0,Professional,5680.63,0,3
F1882,31.0,143.0,1.0,Enterprise,24263.91,0,9
F1883,2.0,52.0,2.0,Professional,5725.22,1,6
F1884,1.0,30.0,1.0,Professional,5603.94,1,5
F1885,1.0,16.0,4.0,Starter,347.77,0,8
F1886,4.0,37.0,3.0,Professional,3027.09,1,2
F1887,14.0,17.0,4.0,Starter,1276.09,1,5
F1888,4.0,0.0,,Starter,133.62,1,3
F1889,18.0,75.0,3.0,Professional,5625.84,0,7
F1890,37.0,120.0,5.0,Enterprise,25965.44,0,8
F1891,6.0,37.0,5.0,Starter,554.43,1,1
F1892,3.0,87.0,3.0,Professional,5387.86,0,6
F1893,8.0,136.0,3.0,Enterprise,22420.43,0,8
F1894,4.0,13.0,5.0,Starter,595.31,0,1
F1895,10.0,36.0,2.0,Professional,4509.33,1,9
F1896,48.0,78.0,5.0,Professional,7412.56,0,6
F1897,1.0,49.0,2.0,Professional,4272.92,0,7
F1898,1.0,,3.0,Starter,1296.7,1,1
F1899,5.0,65.0,1.0,Professional,1729.78,0,7
F1900,4.0,65.0,3.0,Professional,2005.7,0,8
F1901,1.0,69.0,1.0,Professional,2028.5,0,0
F1902,1.0,5.0,7.0,Starter,1578.66,1,3
F1903,11.0,29.0,4.0,Professional,3776.67,0,4
F1904,10.0,4.0,3.0,Starter,,0,3
F1905,7.0,81.0,4.0,Professional,6357.61,0,4
F1906,3.0,5.0,10.0,Starter,422.92,1,0
F1907,12.0,95.0,0.0,Enterprise,14655.3,0,7
F1908,13.0,68.0,6.0,Professional,4301.05,1,7
F1909,4.0,12.0,7.0,Starter,729.73,1,2
F1910,1.0,11.0,4.0,Starter,1212.25,0,3
F1911,1.0,10.0,2.0,Starter,741.9,0,5
F1912,10.0,50.0,0.0,Enterprise,18609.69,0,7
F1913,11.0,90.0,0.0,Enterprise,31297.94,0,9
F1914,10.0,84.0,3.0,Professional,7249.45,0,7
F1915,3.0,41.0,8.0,Professional,6880.12,0,5
F1916,7.0,7.0,5.0,Professional,7121.4,0,8
F1917,17.0,89.0,0.0,Enterprise,23382.67,0,8
F1918,6.0,63.0,2.0,Professional,5700.52,0,8
F1919,4.0,63.0,2.0,Professional,5121.63,0,9
F1920,11.0,47.0,2.0,Professional,6606.32,0,5
F1921,10.0,37.0,3.0,Professional,5081.5,0,7
F1922,6.0,0.0,5.0,Starter,311.05,1,2
F1923,3.0,64.0,2.0,Professional,6762.27,0,3
F1924,3.0,75.0,4.0,Professional,6443.8,0,5
F1925,1.0,87.0,1.0,Professional,6831.95,0,3
F1926,5.0,3.0,2.0,Starter,461.82,0,2
F1927,1.0,89.0,5.0,Professional,3265.51,1,7
F1928,9.0,53.0,2.0,Professional,3422.39,0,4
F1929,20.0,55.0,2.0,Professional,4802.52,0,7
F1930,11.0,23.0,7.0,Starter,354.37,1,4
F1931,5.0,41.0,5.0,Professional,4004.98,0,9
